"Gender","Ever_Married","Age","Graduated","Profession","Work_Experience","Spending_Score","Family_Size","Car","Licence_Plate","Credit_Owner","Child","Var_1","Segmentation"
"Female","No",58,"Yes","Engineer",1,"Low",1,9,"1-OKH-328","0",1,"Cat_6","A"
"Male","No",40,"No","Homemaker",NA,"Low",1,4,"1-NKW-028","0",0,"Cat_4","A"
"Male","Yes",68,"Yes","Artist",5,"High",2,8,"1-WPA-999","0",0,"Cat_6","A"
"Male","No",29,"Yes","Healthcare",1,"Low",4,3,"1-AFL-188","0",3,"Cat_2","D"
"Female","No",27,"Yes","Engineer",11,"Low",1,2,"1-KPG-491","0",1,"Cat_6","B"
"Male","Yes",29,"Yes","Artist",9,"Average",2,2,"1-EMK-058","1",0,"Cat_6","B"
"Female","No",43,"Yes","Homemaker",14,"Low",1,4,"1-AWW-574","0",0,"Cat_6","D"
"Male","No",30,"Yes","Healthcare",3,"Low",5,2,"1-FJW-400","0",4,"Cat_1","C"
"Female",NA,39,"Yes","Artist",0,"Low",1,4,"1-OCE-272","0",NA,"Cat_7","B"
"Male","Yes",62,NA,"Entertainment",2,"Average",4,8,"1-VIT-470","0",1,"Cat_3","C"
"Male","No",47,"Yes","Artist",0,"Low",1,7,"1-OTV-023","0",0,"Cat_3","B"
"Male","Yes",55,"Yes","Artist",0,"Average",3,6,"1-CWC-557","0",0,"Cat_6","C"
"Male","Yes",70,"Yes","Lawyer",1,"Low",2,9,"1-JES-785","0",1,"Cat_6","B"
"Male","No",30,"Yes","Healthcare",1,"Low",1,2,"1-LGZ-473","0",0,"Cat_6","A"
"Female",NA,85,"No","Lawyer",0,"High",1,11,"1-FOV-930","0",NA,"Cat_3","C"
"Male","Yes",19,"No","Entertainment",1,"Low",2,1,"1-FMU-571","1",1,"Cat_6","A"
"Male","Yes",45,"Yes","Artist",0,"Average",2,4,"1-MWP-374","0",0,"Cat_6","C"
"Female","Yes",48,"No","Artist",0,"Low",NA,5,"1-ASJ-405","0",NA,NA,"C"
"Female","No",35,"Yes","Entertainment",9,"Low",4,3,"1-EDR-422","0",3,"Cat_6","C"
"Female","Yes",37,"Yes","Artist",4,"Low",1,3,"1-IBV-245","0",0,"Cat_3","A"
"Female","No",28,"No","Healthcare",0,"Low",4,3,"1-CFQ-959","0",2,"Cat_2","B"
"Male","No",25,"Yes","Healthcare",1,"Low",3,2,"1-GTD-598","0",3,"Cat_6","C"
"Female","No",52,"Yes","Artist",9,"Low",1,6,"1-XDT-576","0",0,"Cat_6","B"
"Female","No",28,"No","Doctor",NA,"Low",5,5,"1-GYF-563","0",5,"Cat_2","A"
"Female","No",38,"Yes","Artist",1,"Low",3,4,"1-RXG-162","0",3,"Cat_6","A"
"Male","No",40,"Yes","Artist",0,"Low",2,5,"1-BTP-352","0",1,"Cat_2","D"
"Male","Yes",57,"Yes","Doctor",0,"Average",2,7,"1-CUX-333","0",0,"Cat_4","B"
"Male","No",50,"No","Marketing",1,"Low",2,7,"1-DOF-960","0",0,"Cat_7","C"
"Female","No",37,"Yes","Engineer",0,"Low",1,3,"1-OEX-927","0",0,"Cat_4","D"
"Male","Yes",40,"Yes",NA,3,"Low",1,5,"1-BOA-147","0",0,"Cat_6","D"
"Male","Yes",59,"Yes","Entertainment",1,"Average",4,8,"1-UWR-617","0",1,"Cat_6","B"
"Female","Yes",46,"No","Engineer",0,"Average",5,5,"1-JOX-923","0",4,"Cat_3","A"
"Male","Yes",50,"No","Healthcare",1,"Low",7,6,"1-LGT-188","0",6,"Cat_4","B"
"Female","No",26,"Yes","Artist",2,"Low",2,1,"1-HVE-393","0",0,"Cat_6","A"
"Female","Yes",45,"Yes","Engineer",3,"Average",NA,5,"1-YTO-595","0",NA,"Cat_3","B"
"Female","No",33,"No","Healthcare",8,"Low",3,3,"1-RZO-635","0",2,NA,"D"
"Male","Yes",58,"Yes","Doctor",1,"High",2,8,"1-WUF-391","1",0,"Cat_6","B"
"Female","No",28,"No","Doctor",3,"Low",4,2,"1-LDB-328","0",1,"Cat_6","A"
"Male","Yes",45,"Yes","Healthcare",0,"Low",2,4,"1-IXB-218","0",0,"Cat_6","A"
"Female","No",28,"No","Healthcare",0,"Low",6,2,"1-FVU-665","0",6,"Cat_5","A"
"Male","Yes",51,"Yes","Doctor",1,"Average",4,7,"1-UER-167","0",2,"Cat_6","B"
"Male","Yes",39,"Yes","Executive",5,"High",3,7,"1-PBO-660","1",2,"Cat_6","C"
"Male","Yes",43,"No","Executive",1,"Low",4,5,"1-VGO-771","0",0,"Cat_6","A"
"Male","No",20,"No","Healthcare",4,"Low",5,1,"1-FAJ-074","0",4,"Cat_2","D"
"Female","Yes",36,"Yes","Engineer",0,"Low",1,5,"1-OYV-679","0",0,"Cat_3","B"
"Male","No",22,"No","Healthcare",9,"Low",6,1,"1-MRT-415","0",3,"Cat_2","D"
"Female","No",32,"No","Entertainment",0,"Low",3,3,"1-CYY-821","0",1,"Cat_4","C"
"Male","Yes",48,"Yes","Entertainment",1,"Average",6,5,"1-JBD-456","0",2,"Cat_6","C"
"Male","Yes",36,"Yes","Executive",1,"High",4,4,"1-WNY-529","1",0,"Cat_6","B"
"Male","No",23,"No","Healthcare",8,"Low",4,2,"1-WZU-564","0",1,"Cat_1","D"
"Female","Yes",39,"Yes","Homemaker",9,"Average",2,4,"1-QJK-966","1",0,"Cat_6","D"
"Male","No",26,"Yes","Healthcare",1,"Low",1,2,"1-JEL-955","0",0,"Cat_6","B"
"Female","Yes",33,"Yes","Marketing",8,"High",2,2,"1-VDQ-954","1",1,"Cat_6","D"
"Male","Yes",42,"Yes","Artist",1,"Low",4,4,"1-QMN-318","0",3,"Cat_4","B"
"Male","No",30,"Yes","Healthcare",8,"Low",4,3,"1-PRV-105","0",3,"Cat_7","D"
"Female","Yes",32,"Yes","Doctor",0,"Average",2,3,"1-IGY-728","1",0,"Cat_4","C"
"Female","Yes",59,"Yes","Doctor",1,"Low",2,7,"1-CYJ-113","0",0,"Cat_4","C"
"Male","No",39,"Yes","Entertainment",5,"Low",1,5,"1-PHE-376","0",0,"Cat_6","A"
"Male","Yes",63,"Yes","Entertainment",NA,"Average",2,8,"1-FFH-390","0",1,"Cat_6","C"
"Female","No",28,"No","Healthcare",1,"Low",4,2,"1-KAA-962","0",4,"Cat_6","B"
"Female","Yes",43,"Yes","Entertainment",0,"Low",2,4,"1-XOZ-816","0",1,"Cat_4","B"
"Female","Yes",79,"Yes","Lawyer",1,"High",2,11,"1-DOA-272","0",1,"Cat_6","B"
"Female","Yes",43,"No","Engineer",1,"Average",2,5,"1-LYZ-775","0",0,"Cat_6","B"
"Male","Yes",81,"Yes","Lawyer",NA,"High",2,13,"1-XNQ-080","0",1,"Cat_6","B"
"Male","No",30,"Yes","Healthcare",1,"Low",4,3,"1-YJM-536","0",3,"Cat_6","D"
"Male","Yes",50,"No","Entertainment",0,"Average",3,6,"1-DIC-476","0",2,"Cat_6","C"
"Female","No",42,"Yes","Artist",8,"Low",2,5,"1-QMI-026","0",1,"Cat_6","C"
"Male","Yes",84,"Yes","Lawyer",NA,"High",2,12,"1-RVV-852","0",0,"Cat_6","A"
"Male","No",41,"No","Doctor",1,"Low",3,5,"1-EAO-162","0",2,"Cat_6","B"
"Male","No",42,"Yes","Entertainment",1,"Low",1,4,"1-CIY-922","0",0,"Cat_6","A"
"Male","Yes",41,"Yes","Artist",4,"Low",4,5,"1-KOF-219","0",3,"Cat_6","A"
"Male","Yes",31,"Yes","Artist",1,"Average",2,4,"1-AOZ-083","1",0,"Cat_3","A"
"Female","Yes",28,NA,NA,8,"Average",4,2,"1-UKZ-814","1",2,"Cat_3","C"
"Male","Yes",25,"No","Entertainment",3,"Average",2,2,"1-OXX-673","1",1,"Cat_3","D"
"Female","Yes",79,"Yes","Artist",0,"High",1,11,"1-DEB-605","0",0,"Cat_6","C"
"Female","Yes",60,"Yes","Artist",4,"High",2,8,"1-MQX-486","0",0,"Cat_6","C"
"Female","Yes",65,"Yes","Doctor",1,"Low",2,9,"1-AMK-837","0",0,"Cat_6","B"
"Female","Yes",37,"Yes","Entertainment",6,"Average",3,4,"1-KLH-231","1",1,"Cat_4","A"
"Male","Yes",28,"No","Entertainment",8,"Average",4,4,"1-FHY-667","1",3,"Cat_7","D"
"Male","No",42,"Yes","Entertainment",0,"Low",3,4,"1-MPL-699","0",2,"Cat_6","A"
"Male","No",32,"No","Artist",0,"Low",4,3,"1-XSV-895","0",2,"Cat_6","D"
"Male","No",29,"No","Doctor",1,"Low",2,3,"1-ACU-937","0",0,"Cat_6","D"
"Male","No",22,"No","Healthcare",NA,"Low",5,4,"1-GRU-369","0",2,"Cat_4","D"
"Female","No",41,"Yes","Artist",2,"Low",NA,4,"1-FFG-475","0",NA,"Cat_3","A"
"Male","Yes",60,"Yes","Artist",1,"Average",3,8,"1-GNG-596","0",1,"Cat_6","C"
"Female","Yes",27,"No","Artist",NA,"Low",2,3,"1-DRF-195","0",0,"Cat_6","A"
"Male","Yes",86,"Yes","Lawyer",NA,"Low",2,12,"1-FKP-859","0",0,"Cat_6","A"
"Female","Yes",52,"Yes","Artist",1,"Average",5,7,"1-CJP-634","0",3,"Cat_6","C"
"Female","No",33,"No",NA,NA,"Low",1,3,"1-PMK-638","0",0,"Cat_7","C"
"Male","No",33,"Yes","Doctor",1,"Low",5,3,"1-PJE-037","0",2,"Cat_2","A"
"Female","Yes",28,"No","Entertainment",NA,"Average",2,2,"1-UWD-818","1",0,"Cat_4","A"
"Male","Yes",83,"No","Executive",0,"Low",7,12,"1-UTP-062","0",5,"Cat_6","D"
"Male","No",31,"Yes","Artist",5,"Low",2,3,"1-NFD-754","0",2,"Cat_6","B"
"Female","Yes",45,"Yes","Artist",NA,"High",5,4,"1-LZQ-080","1",4,"Cat_6","C"
"Female","No",26,"Yes","Entertainment",6,"Low",2,3,"1-KGJ-569","0",1,"Cat_6","D"
"Female","No",41,"Yes","Healthcare",12,"Low",1,5,"1-MYW-968","0",0,"Cat_1","A"
"Male","Yes",69,"Yes","Doctor",0,"High",3,8,"1-WGS-916","0",2,"Cat_6","C"
"Male","No",19,"No","Healthcare",1,"Low",4,1,"1-VPV-794","1",2,"Cat_6","D"
"Female","No",33,"Yes","Marketing",1,"Low",3,2,"1-SCP-461","0",1,"Cat_5","B"
"Male","Yes",73,"Yes","Artist",0,"Low",1,9,"1-GVC-696","0",0,"Cat_6","A"
"Male","Yes",60,"Yes","Artist",0,"Average",4,7,"1-GCP-243","0",3,"Cat_6","C"
"Male","Yes",60,"Yes","Marketing",1,"High",5,8,"1-MTL-533","0",4,"Cat_6","C"
"Male","No",19,"No","Healthcare",7,"Low",3,1,"1-NER-495","1",1,"Cat_6","D"
"Female","No",33,"No","Doctor",1,"Low",3,4,"1-WVZ-464","0",0,"Cat_6","D"
"Female","Yes",74,"Yes","Lawyer",1,"Low",1,10,"1-RBD-410","0",0,"Cat_6","C"
"Female","Yes",42,"Yes","Artist",0,"Average",3,5,"1-YJK-182","0",0,"Cat_6","B"
"Female","Yes",35,"No","Engineer",2,"Average",6,5,"1-OEM-698","1",2,"Cat_2","B"
"Female","Yes",71,"Yes","Lawyer",7,"High",3,10,"1-JMO-622","0",1,"Cat_3","C"
"Male","Yes",51,"Yes","Doctor",NA,"Low",2,7,"1-BLZ-192","0",1,NA,"C"
"Female","No",30,"No","Artist",7,"Low",1,2,"1-OSH-715","0",0,"Cat_6","A"
"Female","Yes",41,"Yes","Artist",1,"Average",2,6,"1-YYV-426","0",0,"Cat_6","D"
"Female","Yes",83,"No","Lawyer",NA,"Low",2,12,"1-DSR-387","0",0,"Cat_6","A"
"Male","No",19,"No","Healthcare",0,"Low",5,1,"1-WDK-056","1",4,"Cat_6","D"
"Male","No",43,"Yes","Artist",0,"Low",4,4,"1-REG-454","0",1,"Cat_6","B"
"Female","No",18,"No","Healthcare",NA,"Low",3,1,"1-RDH-387","1",1,"Cat_3","D"
"Male","Yes",52,"Yes","Executive",1,"High",4,6,"1-LOV-108","1",0,"Cat_6","C"
"Female","No",66,"Yes","Artist",0,"Low",1,8,"1-DJL-692","0",0,"Cat_6","D"
"Female","Yes",83,"Yes","Lawyer",1,"High",2,12,"1-FFG-340","0",1,"Cat_6","C"
"Male","No",23,"No","Healthcare",0,"Low",4,1,"1-XPU-781","0",2,"Cat_4","D"
"Male","Yes",68,"Yes","Artist",0,"High",NA,9,"1-UCZ-864","0",NA,"Cat_6","A"
"Male","No",43,"Yes","Artist",11,"Low",1,6,"1-HAA-413","0",0,"Cat_3","B"
"Female","No",53,"No","Lawyer",1,"Low",1,6,"1-WOK-351","0",0,"Cat_6","D"
"Male","No",18,"No","Healthcare",0,"Low",4,1,"1-PNY-529","1",2,"Cat_3","D"
"Male","Yes",45,"Yes","Doctor",8,"Average",3,5,"1-NXD-020","0",0,"Cat_4","B"
"Female","No",23,"No","Healthcare",0,"Low",6,1,"1-FCW-158","0",5,"Cat_4","D"
"Female",NA,32,"No","Engineer",7,"High",5,3,"1-CBK-180","1",NA,"Cat_4","A"
"Female","No",25,"No","Marketing",1,"Low",2,2,"1-UOO-830","0",1,"Cat_6","D"
"Male","No",33,"Yes","Healthcare",NA,"Low",5,2,"1-VFF-896","0",5,"Cat_6","B"
"Male","No",52,"Yes","Artist",1,"Low",3,6,"1-CNK-802","0",1,"Cat_3","B"
"Female","No",39,"No","Marketing",0,"Low",2,4,"1-NTD-744","0",2,"Cat_4","D"
"Male","Yes",43,"No","Artist",0,"Average",4,5,"1-BLO-915","0",1,"Cat_2","A"
"Female","No",18,"No",NA,0,"Low",6,1,"1-HLZ-185","1",4,"Cat_6","D"
"Female","Yes",88,"Yes","Lawyer",1,"Low",NA,14,"1-GOY-856","0",NA,"Cat_6","D"
"Male","Yes",29,"Yes","Healthcare",1,"Low",2,4,"1-RKR-512","0",0,"Cat_6","B"
"Male","Yes",38,"Yes","Artist",3,"Average",4,4,"1-NXQ-827","1",1,"Cat_6","B"
"Female","Yes",35,"Yes","Artist",1,"Average",2,4,"1-UNA-001","1",1,"Cat_6","B"
"Female","No",50,"Yes","Engineer",0,"Low",1,6,"1-KHM-839","0",0,"Cat_6","B"
"Male","No",32,"No","Healthcare",0,"Low",3,3,"1-VKH-305","0",0,"Cat_6","D"
"Female","Yes",51,"Yes","Artist",NA,"Low",2,7,"1-LTE-170","0",0,"Cat_6","C"
"Male","Yes",80,"Yes","Lawyer",0,"Low",1,11,"1-VKH-685","0",0,"Cat_6","D"
"Male","Yes",61,"Yes","Entertainment",0,"Average",2,8,"1-JGL-449","0",1,"Cat_6","C"
"Female","No",28,"Yes","Entertainment",0,"Low",4,3,"1-JPK-623","0",2,"Cat_6","A"
"Female","No",31,"Yes","Healthcare",9,"Low",3,4,"1-VAN-160","0",0,"Cat_3","D"
"Female","No",42,"Yes","Artist",0,"Low",1,4,"1-LGN-711","0",1,"Cat_4","A"
"Female","No",30,"Yes","Healthcare",8,"Low",NA,3,"1-IRD-229","0",NA,"Cat_2","D"
"Male","Yes",47,"Yes","Artist",1,"Average",3,5,"1-RIS-072","0",1,"Cat_6","D"
"Male","No",30,"Yes","Healthcare",1,"Low",4,4,"1-OKQ-653","0",4,"Cat_6","C"
"Male","Yes",61,"No","Engineer",0,"Low",4,8,"1-UTZ-065","0",1,"Cat_6","D"
"Male","No",23,"No","Healthcare",0,"Low",NA,2,"1-BXR-365","0",NA,"Cat_6","D"
"Female","No",43,"Yes","Homemaker",9,"Low",NA,4,"1-OKI-578","0",NA,"Cat_6","D"
"Male","Yes",35,"Yes","Artist",NA,"Average",4,3,"1-KMS-984","1",1,"Cat_3","A"
"Male","Yes",49,"Yes","Executive",1,"High",5,7,"1-BDX-146","1",2,"Cat_5","C"
"Male","Yes",42,"No","Entertainment",0,"Average",4,5,"1-GWC-547","0",1,"Cat_4","B"
"Male","No",59,"Yes","Artist",1,"Low",2,7,"1-RPT-971","0",0,"Cat_6","B"
"Female","Yes",56,"Yes","Artist",4,"Average",2,9,"1-YXR-856","0",0,"Cat_3","C"
"Male","No",41,"Yes","Entertainment",0,"Low",2,7,"1-VFF-368","0",0,"Cat_3","B"
"Female","No",37,"Yes","Entertainment",9,"Low",NA,4,"1-WKZ-994","0",NA,"Cat_3","D"
"Female","No",36,"Yes","Doctor",0,"Low",2,4,"1-GMI-018","0",1,"Cat_6","D"
"Male","Yes",43,"No","Executive",0,"High",4,4,"1-NTY-437","1",0,"Cat_6","A"
"Female","Yes",38,"Yes","Artist",0,"Low",1,4,"1-SII-125","0",0,"Cat_6","B"
"Male","Yes",42,"Yes","Artist",2,"Average",2,5,"1-LQK-694","0",0,"Cat_6","C"
"Male","Yes",80,"No","Artist",1,"Low",2,10,"1-ATX-307","0",0,"Cat_6","A"
"Male","No",31,"Yes","Artist",7,"Low",1,3,"1-NGS-700","0",1,"Cat_4","A"
"Female","Yes",74,"No","Lawyer",1,"High",2,10,"1-GGZ-125","0",0,"Cat_6","A"
"Male","No",21,"No","Healthcare",1,"Low",4,1,"1-QWU-595","0",1,"Cat_2","D"
"Female","No",42,"Yes","Artist",9,"Low",1,4,"1-UOH-256","0",0,"Cat_6","C"
"Male","No",26,"No","Marketing",1,"Low",5,2,"1-HWY-888","0",3,"Cat_6","D"
"Male","No",23,"No","Healthcare",0,"Low",6,1,"1-NGD-754","0",4,"Cat_3","D"
"Male","Yes",72,"Yes","Artist",0,"Average",2,9,"1-UCR-685","0",0,"Cat_6","B"
"Female","No",22,"No","Doctor",11,"Low",4,1,"1-KUL-015","0",2,"Cat_1","D"
"Female","Yes",46,"No","Engineer",1,"Average",5,7,"1-FRE-146","0",4,"Cat_6","C"
"Male","Yes",69,"Yes","Artist",0,"Low",1,9,"1-QPE-157","0",0,"Cat_6","D"
"Male","Yes",25,"No","Engineer",NA,"Average",3,1,"1-MLQ-757","1",1,"Cat_4","D"
"Male","Yes",46,"Yes","Artist",1,"Low",3,7,"1-BJJ-392","0",1,"Cat_6","B"
"Male","No",27,"Yes","Artist",1,"Low",3,2,"1-BGR-746","0",2,"Cat_6","B"
"Male","Yes",75,"Yes","Lawyer",2,"Low",1,12,"1-IWC-037","0",0,"Cat_6","D"
"Male","Yes",39,"Yes","Artist",13,"Low",2,4,"1-LGB-081","0",0,"Cat_6","B"
"Male","Yes",57,"No","Engineer",1,"Average",2,7,"1-MSN-362","0",0,"Cat_6","A"
"Male","No",23,"No","Healthcare",0,"Low",2,2,"1-RWD-348","0",0,"Cat_4","D"
"Male","Yes",53,"Yes","Artist",0,"High",4,6,"1-WSP-109","1",1,"Cat_6","C"
"Male","Yes",45,"Yes","Artist",7,"High",4,5,"1-OTG-117","1",2,"Cat_3","A"
"Male","Yes",51,"Yes","Artist",1,"Low",3,7,"1-BWB-901","0",1,"Cat_6","C"
"Male","Yes",38,"No","Artist",8,"Low",1,5,"1-XTA-253","0",0,"Cat_6","B"
"Male","No",27,"No","Healthcare",14,"Low",4,3,"1-HEK-520","0",1,"Cat_6","A"
"Female","Yes",73,"Yes","Lawyer",3,"Low",1,10,"1-DXV-587","0",0,"Cat_6","C"
"Female","No",29,"Yes","Healthcare",NA,"Low",3,3,"1-LUM-282","0",0,"Cat_6","A"
"Male","Yes",49,"Yes","Artist",6,"Average",2,8,"1-XEW-826","0",0,"Cat_6","C"
"Male","Yes",66,"No","Executive",6,"Low",3,9,"1-EKZ-648","0",1,"Cat_4","B"
"Male","Yes",51,"No","Entertainment",1,"Average",5,8,"1-XTV-485","0",3,"Cat_4","D"
"Male","Yes",56,"Yes","Artist",0,"Average",3,6,"1-OYB-759","0",0,"Cat_4","C"
"Male","Yes",59,"Yes","Entertainment",0,"Average",2,8,"1-NYQ-895","0",0,"Cat_6","B"
"Male","Yes",57,"No","Executive",0,"Low",1,7,"1-CTN-300","0",0,"Cat_6","A"
"Female","Yes",35,"Yes","Artist",0,"Low",3,4,"1-YKJ-334","0",2,"Cat_6","A"
"Male","No",33,"Yes","Entertainment",9,"Low",4,2,"1-JQJ-684","0",2,"Cat_3","C"
"Female","Yes",65,"Yes","Lawyer",0,"Average",4,9,"1-CPA-755","0",2,"Cat_6","B"
"Male","Yes",62,"Yes","Artist",2,"Average",4,8,"1-DEQ-944","0",2,"Cat_6","B"
"Male","No",27,NA,"Doctor",0,"Low",NA,3,"1-CTR-869","0",NA,"Cat_2","A"
"Male","Yes",35,"Yes","Artist",12,"Average",2,5,"1-VMS-350","1",0,"Cat_6","A"
"Male","No",21,"No","Marketing",1,"Low",3,1,"1-BYL-433","0",1,"Cat_4","B"
"Male",NA,28,"No","Entertainment",NA,"Low",2,2,"1-BNH-983","0",NA,"Cat_6","A"
"Male","Yes",42,"No","Executive",0,"High",5,5,"1-YAW-266","1",1,"Cat_4","A"
"Female","No",30,"Yes","Entertainment",1,"Low",4,2,"1-RMO-336","0",1,"Cat_4","A"
"Male","Yes",89,"Yes","Marketing",1,"High",2,13,"1-HVF-703","0",1,"Cat_6","C"
"Male","Yes",37,"No","Artist",NA,"Average",3,3,"1-SHJ-991","1",0,"Cat_4","B"
"Female","Yes",40,"Yes","Artist",1,"Low",1,5,"1-GLQ-348","0",0,"Cat_6","D"
"Male","Yes",70,"No","Lawyer",0,"High",2,10,"1-KFQ-921","0",1,"Cat_6","B"
"Male","No",28,"Yes","Healthcare",5,"Low",4,2,"1-QIW-117","0",2,"Cat_6","D"
"Male","Yes",46,"No","Executive",4,"Low",9,6,"1-YAT-934","0",8,"Cat_4","D"
"Male","No",28,"Yes","Artist",13,"Low",2,3,"1-BQJ-270","0",0,"Cat_6","A"
"Male","Yes",80,"No","Lawyer",4,"Average",2,10,"1-YPA-396","0",0,"Cat_6","B"
"Male","No",23,"No","Engineer",0,"Low",4,1,"1-ORY-490","0",4,"Cat_4","D"
"Female","Yes",39,"No","Engineer",1,"Average",5,5,"1-LSS-195","1",4,"Cat_4","C"
"Male","Yes",45,"Yes","Executive",4,"High",5,4,"1-RNF-261","1",1,"Cat_6","A"
"Male","Yes",60,"Yes","Artist",NA,"Low",1,9,"1-CES-682","0",0,"Cat_3","A"
"Male","Yes",39,"Yes","Entertainment",1,"Average",4,6,"1-KLQ-751","1",3,"Cat_3","C"
"Male","Yes",43,"Yes","Artist",9,"Average",3,6,"1-KLQ-167","0",0,"Cat_6","A"
"Male","Yes",65,"Yes","Artist",0,"Average",2,9,"1-FUT-420","0",0,"Cat_6","C"
"Female","Yes",20,"No","Engineer",1,"Low",2,1,"1-WUW-642","0",0,"Cat_4","A"
"Male","Yes",50,"Yes","Executive",1,"High",3,6,"1-SZR-699","1",0,"Cat_6","C"
"Female","No",41,"No","Artist",NA,"Low",2,4,"1-PKF-104","0",2,"Cat_6","B"
"Male","No",62,"Yes","Artist",0,"Low",NA,8,"1-CML-097","0",NA,"Cat_6","A"
"Female","No",40,"No","Healthcare",1,"Low",2,7,"1-IWU-230","0",0,"Cat_1","A"
"Female","Yes",66,"Yes","Lawyer",1,"High",2,9,"1-AJE-985","0",0,"Cat_6","C"
"Male","Yes",47,"No",NA,0,"Low",5,7,"1-ASX-993","0",2,"Cat_3","C"
"Male","No",21,"No","Healthcare",1,"Low",4,1,"1-IHA-963","0",2,"Cat_3","D"
"Female","Yes",50,"Yes","Artist",1,"Average",3,7,"1-XXQ-089","0",1,"Cat_6","C"
"Male","No",37,"Yes","Entertainment",0,"Low",1,3,"1-IIW-318","0",1,"Cat_6","A"
"Female","No",23,"No","Marketing",NA,"Low",4,1,"1-QVI-834","0",2,"Cat_3","B"
"Male","Yes",79,"No","Lawyer",1,"Low",1,11,"1-HJZ-710","0",0,"Cat_6","D"
"Male","Yes",49,"Yes","Artist",1,"Low",2,6,"1-VGF-415","0",1,"Cat_6","C"
"Female","Yes",65,"Yes","Artist",1,"Average",4,9,"1-LJW-374","0",2,"Cat_6","C"
"Male","Yes",36,"Yes","Artist",9,"Average",4,5,"1-COD-759","1",1,"Cat_7","A"
"Male","No",21,"No","Healthcare",0,"Low",6,1,"1-LRY-043","0",3,"Cat_4","D"
"Female","Yes",51,"Yes","Doctor",1,"Average",3,6,"1-FYB-953","0",0,"Cat_1","C"
"Male","No",25,"No","Entertainment",7,"Low",4,1,"1-VSI-110","0",4,"Cat_6","B"
"Male","Yes",59,"Yes","Artist",4,"Low",1,8,"1-BXT-352","0",0,"Cat_4","B"
"Male","Yes",65,"Yes","Lawyer",0,"Low",1,8,"1-FBO-554","0",0,"Cat_6","A"
"Female","No",21,"No","Healthcare",0,"Low",3,1,"1-OIO-376","0",0,"Cat_4","D"
"Male","Yes",71,"No","Executive",5,"Low",3,10,"1-BHD-618","0",0,"Cat_4","B"
"Female","Yes",76,"Yes","Artist",1,"High",2,10,"1-LSF-669","0",1,"Cat_6","C"
"Female","Yes",40,"Yes","Engineer",1,"High",5,5,"1-GEJ-999","1",1,"Cat_2","B"
"Female","No",35,"Yes","Healthcare",3,"Low",6,4,"1-IPG-785","0",4,"Cat_2","D"
"Female","Yes",73,"Yes","Artist",2,"High",2,11,"1-ONB-287","0",0,"Cat_6","C"
"Male","Yes",86,"Yes","Artist",0,"Low",NA,13,"1-ASD-535","0",NA,"Cat_6","A"
"Male","Yes",45,"Yes","Entertainment",1,"Low",1,5,"1-LAQ-425","0",0,"Cat_6","D"
"Female","No",22,"No","Healthcare",0,"Low",5,2,"1-AWT-106","0",3,"Cat_6","D"
"Male","Yes",37,"Yes","Entertainment",5,"Average",2,4,"1-SPS-754","1",0,"Cat_6","C"
"Female","Yes",50,"Yes","Artist",1,"Average",2,5,"1-YVM-985","0",1,"Cat_6","C"
"Female","Yes",83,"Yes","Artist",0,"High",2,14,"1-ILR-916","0",0,"Cat_6","C"
"Female","No",38,"Yes","Healthcare",0,"Low",1,5,"1-MNS-482","0",0,"Cat_2","C"
"Female","Yes",37,"Yes","Marketing",7,"Average",3,4,"1-FQM-853","1",0,"Cat_6","D"
"Female","Yes",87,"Yes","Artist",1,"High",2,12,"1-YJJ-350","0",0,"Cat_2","C"
"Female","Yes",25,"Yes","Healthcare",12,"High",2,1,"1-RMP-058","1",0,"Cat_6","B"
"Female","Yes",51,"Yes","Entertainment",8,"Average",2,6,"1-ARU-980","0",1,"Cat_6","A"
"Female","Yes",60,"Yes","Artist",0,"High",2,8,"1-ETY-921","0",1,"Cat_3","C"
"Male","Yes",37,NA,NA,2,"High",5,3,"1-WNA-914","1",4,"Cat_6","C"
"Male","Yes",38,"Yes","Artist",0,"Low",4,4,"1-XTC-136","0",2,"Cat_6","A"
"Male","No",31,"No","Doctor",1,"Low",2,3,"1-CXB-501","0",0,"Cat_4","A"
"Male","Yes",66,"Yes","Artist",1,"Average",2,9,"1-DVJ-218","0",1,"Cat_6","B"
"Female","Yes",48,"Yes","Artist",0,"Low",1,6,"1-QFD-462","0",0,"Cat_6","B"
"Female","Yes",35,"Yes","Artist",8,"High",5,4,"1-DQP-901","1",4,"Cat_6","B"
"Male","Yes",42,"No","Entertainment",0,"Average",4,4,"1-JSM-840","0",3,"Cat_4","A"
"Female","No",43,"Yes","Artist",1,"Low",1,5,"1-FHQ-605","0",1,"Cat_6","D"
"Female","No",38,"Yes","Engineer",0,"Low",3,5,"1-XSJ-637","0",0,"Cat_6","D"
"Female","No",43,"Yes","Healthcare",2,"Low",1,4,"1-OHU-265","0",0,"Cat_4","D"
"Female","No",52,"Yes","Doctor",1,"Low",1,8,"1-WTE-357","0",1,"Cat_4","B"
"Female","No",39,"No","Healthcare",4,"Low",3,5,"1-RZJ-152","0",0,"Cat_6","D"
"Male","Yes",60,"Yes","Executive",5,"High",3,8,"1-BYY-881","0",0,"Cat_6","C"
"Female","No",33,"Yes","Healthcare",1,"Low",6,3,"1-UQE-552","0",3,"Cat_3","D"
